frame_id,vehicle_id,class,x1,y1,x2,y2,confidence
12,3,car,630.82,448.99,735.68,539.66,0.8583
12,4,car,726.42,262.04,773.96,294.07,0.8401
12,5,car,528.66,282.94,581.43,336.13,0.8606
12,6,car,559.94,235.75,595.05,262.44,0.7398
12,7,car,621.72,310.13,700.97,376.48,0.8376
12,8,bus,770.95,219.55,925.09,304.69,0.796
12,9,bus,699.69,208.76,745.53,253.96,0.6051
12,11,bus,494.48,202.67,544.37,258.17,0.7339
12,12,bus,645.77,187.23,705.89,230.47,0.568
12,13,bus,450.09,195.67,500.09,255.92,0.35
12,15,car,656.55,239.57,684.75,262.01,0.2755
13,1,bus,412.6,215.4,499.03,370.1,0.9125
13,2,bus,873.6,251.22,960.0,343.06,0.871
13,3,car,635.29,454.69,737.49,539.76,0.7328
13,4,car,725.36,261.55,771.7,292.8,0.8198
13,5,car,528.97,283.69,582.31,337.55,0.8647
13,6,car,560.71,236.22,596.18,263.17,0.6836
13,7,car,622.73,310.41,705.12,379.83,0.8485
13,8,bus,770.12,218.17,926.71,304.55,0.6783
13,9,bus,699.31,208.2,745.44,253.66,0.6056
13,11,bus,493.98,202.09,544.78,258.46,0.7456
13,12,bus,645.46,187.21,704.73,229.54,0.4508
13,13,bus,450.3,195.47,499.91,255.32,0.2826
13,15,car,654.6,238.58,683.58,261.51,0.3207
14,1,bus,412.39,215.36,498.97,370.5,0.9089
14,2,bus,873.66,251.16,960.0,342.99,0.8753
14,3,car,640.54,461.14,738.89,539.41,0.591
14,4,car,724.58,261.21,769.63,291.55,0.8091
14,5,car,529.43,284.88,583.35,339.42,0.8688
14,6,car,561.17,236.4,597.36,263.9,0.7004
14,7,car,624.52,313.59,707.41,383.62,0.8451
14,8,bus,771.27,219.27,925.96,304.34,0.69
14,9,bus,699.01,207.41,745.54,253.34,0.6413
14,11,bus,499.96,207.73,546.0,258.98,0.6942
14,12,bus,645.19,187.68,703.35,229.03,0.5511
14,13,bus,451.05,195.43,500.39,254.78,0.2144
14,15,car,652.86,237.94,682.52,261.28,0.2923
15,1,bus,412.4,215.61,498.89,370.74,0.9099
15,2,bus,873.85,251.61,960.0,343.09,0.8739
15,3,car,644.62,468.09,738.65,539.32,0.6034
15,4,car,724.34,261.46,767.91,290.74,0.8066
15,5,car,530.34,286.16,584.83,341.25,0.8571
15,6,car,561.96,237.41,598.32,264.95,0.7227
15,7,car,627.28,317.54,710.34,387.77,0.8275
15,8,bus,771.38,219.82,925.64,304.42,0.7588
15,9,bus,698.74,206.95,745.65,253.4,0.5656
15,11,bus,503.26,211.4,546.05,258.99,0.7161
15,12,bus,644.37,187.33,702.64,228.73,0.5466
15,13,bus,450.43,195.35,499.43,254.46,0.2749
15,15,car,652.53,237.91,682.19,261.2,0.3424
16,1,bus,412.3,215.84,498.92,371.37,0.9152
16,2,bus,874.01,252.1,960.0,343.36,0.881
16,3,car,650.09,475.6,739.25,539.57,0.7216
16,4,car,723.15,260.51,767.22,290.1,0.81
16,5,car,531.54,287.46,586.37,342.62,0.8465
16,6,car,563.34,238.94,599.25,265.98,0.7471
16,7,car,629.53,320.67,713.8,391.95,0.8285
16,8,bus,770.83,219.54,926.39,304.71,0.8417
16,9,bus,698.56,207.4,745.05,253.46,0.5745
16,11,bus,504.85,212.89,546.87,259.6,0.7282
16,12,bus,643.66,187.36,702.08,228.77,0.5335
16,13,bus,451.01,195.5,498.52,252.69,0.2783
16,15,car,652.5,237.73,682.43,261.32,0.2888
17,1,bus,412.25,215.92,498.91,371.68,0.9145
17,2,bus,874.19,252.27,960.0,343.61,0.8669
17,3,car,656.26,483.3,739.69,539.43,0.742
17,4,car,721.9,259.87,766.04,289.46,0.8186
17,5,car,532.29,288.76,588.26,344.88,0.8459
17,6,car,564.22,240.53,599.78,267.12,0.7277
17,7,car,631.98,323.93,718.14,396.96,0.766
17,8,bus,769.8,218.77,927.37,305.0,0.812
17,9,bus,698.54,207.66,744.52,253.31,0.5698
17,11,bus,505.48,213.53,547.29,259.87,0.6791
17,12,bus,643.85,188.14,701.37,228.74,0.492
17,13,bus,450.43,195.57,498.44,253.47,0.2436
17,15,car,652.12,237.46,682.28,261.37,0.3088
18,1,bus,412.25,216.01,498.9,371.82,0.915
18,2,bus,874.48,252.61,959.95,343.42,0.8776
18,3,car,662.91,492.11,739.63,540.0,0.6471
18,4,car,720.48,259.44,764.75,289.13,0.8296
18,5,car,532.19,289.93,588.67,346.32,0.8653
18,6,car,565.4,241.78,600.76,268.07,0.7583
18,7,car,634.47,327.8,721.47,401.59,0.7283
18,8,bus,769.99,219.42,926.8,305.07,0.7833
18,9,bus,698.42,207.94,743.98,253.27,0.5348
18,11,bus,502.79,208.99,549.03,260.53,0.6537
18,12,bus,641.79,186.05,701.95,228.65,0.4855
18,13,bus,449.82,195.64,497.85,253.85,0.2843
18,15,car,651.39,237.07,682.34,261.74,0.2959
18,17,truck,0.0,392.15,306.34,537.54,0.261
19,1,bus,412.24,215.9,498.86,371.7,0.9155
19,2,bus,874.41,252.1,960.0,343.19,0.8654
19,3,car,668.25,499.24,739.17,539.97,0.6353
19,4,car,719.6,258.79,762.98,287.9,0.8415
19,5,car,532.05,290.98,589.06,347.71,0.8654
19,6,car,566.31,242.08,602.34,268.71,0.7426
19,7,car,636.15,330.43,725.63,406.4,0.8371
19,8,bus,771.15,219.9,927.06,304.7,0.727
19,9,bus,698.63,207.67,743.75,252.67,0.6381
19,11,bus,505.06,212.81,548.11,260.5,0.6022
19,12,bus,640.98,185.91,701.1,228.4,0.5313
19,13,bus,449.87,195.67,497.34,253.4,0.2241
19,15,car,652.78,236.99,682.28,260.72,0.3334
20,1,bus,412.24,216.02,499.13,372.25,0.9173
20,2,bus,874.52,252.33,959.88,343.19,0.8676
20,3,car,678.81,509.3,738.79,540.0,0.6399
20,4,car,718.39,258.02,761.62,287.08,0.84
20,5,car,531.36,292.59,589.78,350.72,0.8576
20,6,car,567.19,242.89,603.7,269.75,0.7409
20,7,car,638.59,333.52,729.71,410.92,0.8625
20,8,bus,770.69,219.6,927.24,304.51,0.7675
20,9,bus,698.66,207.62,743.38,252.36,0.6374
20,11,bus,505.79,213.85,548.36,260.86,0.6178
20,12,bus,640.36,186.0,700.25,228.27,0.5125
20,13,bus,451.26,195.57,499.03,253.29,0.2371
20,15,car,653.78,237.14,682.08,260.13,0.3426
21,1,bus,411.96,215.92,499.01,372.54,0.9205
21,2,bus,874.34,251.83,959.99,343.11,0.8552
21,4,car,717.22,257.06,760.4,286.17,0.8456
21,5,car,531.73,293.73,590.93,352.74,0.8632
21,6,car,567.91,243.46,605.61,271.15,0.7055
21,7,car,641.07,335.92,734.04,414.93,0.8379
21,8,bus,769.94,219.71,926.63,304.51,0.7623
21,9,bus,698.63,207.37,743.24,252.06,0.6207
21,11,bus,505.86,213.67,548.78,260.97,0.5998
21,12,bus,639.39,184.8,700.61,228.18,0.5294
21,13,bus,452.35,195.45,501.33,253.92,0.2395
21,15,car,652.8,236.66,681.15,259.66,0.343
22,1,bus,411.71,215.89,498.83,372.8,0.9191
22,2,bus,874.48,252.05,959.76,342.97,0.855
22,4,car,716.52,256.59,758.92,285.14,0.8518
22,5,car,532.4,295.07,591.87,354.47,0.8527
22,6,car,568.11,243.78,607.15,272.5,0.6552
22,7,car,643.86,339.03,738.72,419.62,0.8527
22,8,bus,770.11,220.51,925.88,304.56,0.7833
22,9,bus,698.45,207.65,742.79,252.09,0.5751
22,11,bus,505.73,214.31,548.6,261.27,0.6529
22,12,bus,639.48,185.67,699.23,228.01,0.5635
22,13,bus,450.86,195.43,499.64,253.87,0.3077
22,15,car,651.98,236.33,680.38,259.32,0.2742
23,1,bus,411.48,215.88,498.72,373.03,0.912
23,2,bus,874.67,252.04,959.71,342.74,0.8351
23,4,car,715.55,256.32,757.06,284.23,0.8463
23,5,car,532.43,295.82,592.86,356.42,0.8472
23,6,car,568.81,244.49,608.85,274.04,0.6523
23,7,car,646.15,342.91,743.01,425.26,0.8382
23,8,bus,770.5,221.58,924.48,304.37,0.7522
23,9,bus,698.07,207.13,742.56,251.72,0.5912
23,11,bus,505.79,214.64,548.75,261.38,0.6454
23,12,bus,639.63,185.47,699.22,227.72,0.4865
23,13,bus,449.72,195.03,498.03,253.25,0.2296
23,15,car,651.11,235.58,679.81,258.68,0.2879
24,1,bus,411.32,215.73,498.69,373.01,0.9077
24,2,bus,874.26,250.94,960.0,342.67,0.8527
24,4,car,714.44,255.77,755.86,283.62,0.7651
24,5,car,532.29,296.5,594.01,358.73,0.8417
24,6,car,569.25,244.87,610.31,275.39,0.6471
24,7,car,648.01,345.52,748.65,431.21,0.777
24,8,bus,768.27,221.1,922.26,304.0,0.6413
24,9,bus,698.13,206.52,743.09,251.67,0.5012
24,11,bus,506.09,215.03,549.05,261.49,0.6462
24,12,bus,639.96,185.62,698.27,226.86,0.4858
24,13,bus,449.68,194.52,497.83,252.81,0.2292
24,15,car,651.5,235.3,679.91,258.33,0.2529
24,17,truck,0.0,391.86,306.22,537.52,0.2325
25,1,bus,410.87,215.89,498.62,373.87,0.9094
25,2,bus,874.36,251.24,960.0,342.93,0.8257
25,4,car,712.79,255.44,754.17,283.32,0.7321
25,5,car,532.59,298.42,594.62,361.12,0.8517
25,6,car,570.51,245.99,611.3,276.38,0.6411
25,7,car,650.69,349.4,753.54,437.05,0.8281
25,8,bus,769.06,220.65,924.96,304.34,0.7209
25,9,bus,697.82,206.56,742.53,251.47,0.549
25,11,bus,505.79,214.91,550.06,262.49,0.5905
25,12,bus,638.44,184.1,698.83,226.93,0.4953
25,13,bus,452.71,194.96,502.19,253.8,0.3486
25,15,car,650.77,235.19,679.47,258.47,0.3561
26,1,bus,410.63,216.06,498.55,374.39,0.9031
26,2,bus,874.52,251.64,959.89,343.04,0.8231
26,4,car,711.81,255.49,752.5,282.85,0.7805
26,5,car,532.86,300.31,595.41,363.71,0.8548
26,6,car,571.4,247.08,612.61,277.93,0.6615
26,7,car,653.57,353.67,758.67,443.31,0.7883
26,8,bus,769.29,220.74,925.97,304.64,0.6941
26,9,bus,697.36,206.54,742.22,251.52,0.5962
26,11,bus,499.45,207.27,551.62,263.37,0.5605
26,12,bus,638.73,184.3,698.57,226.76,0.4695
26,13,bus,452.84,195.09,502.98,254.15,0.3046
26,15,car,651.26,235.48,679.69,258.67,0.3384
27,1,bus,410.58,216.24,498.83,375.2,0.8932
27,2,bus,874.38,251.53,959.89,343.16,0.8654
27,4,car,711.3,255.34,751.63,282.46,0.7573
27,5,car,533.41,302.13,596.1,365.8,0.8759
27,6,car,572.31,248.49,613.58,279.54,0.6582
27,7,car,656.32,357.33,764.62,449.93,0.7571
27,8,bus,768.94,220.45,926.47,304.73,0.7748
27,9,bus,696.75,206.43,741.79,251.52,0.634
27,11,bus,498.02,205.14,552.83,264.25,0.612
27,12,bus,638.4,184.43,697.8,226.63,0.5586
27,13,bus,453.17,195.27,504.47,255.04,0.2796
27,15,car,651.39,235.72,679.11,258.44,0.3712
28,1,bus,410.58,216.44,499.12,375.95,0.9001
28,2,bus,873.78,250.12,960.0,343.13,0.8455
28,4,car,710.28,254.87,750.74,282.05,0.7625
28,5,car,534.5,304.16,597.41,368.11,0.8795
28,6,car,572.79,248.71,615.34,280.9,0.6843
28,7,car,658.52,360.89,770.86,457.18,0.7485
28,8,bus,769.05,220.45,927.2,304.93,0.7853
28,9,bus,696.83,206.31,741.76,251.2,0.5744
28,11,bus,496.89,204.25,553.35,265.26,0.58
28,12,bus,637.75,183.86,697.68,226.41,0.4784
28,15,car,650.71,235.52,678.23,257.98,0.3586
29,1,bus,410.4,216.6,498.92,376.11,0.9046
29,2,bus,874.17,250.78,960.0,343.31,0.8596
29,4,car,709.65,254.7,749.74,281.55,0.7764
29,5,car,535.5,305.87,598.45,369.95,0.8933
29,6,car,573.8,249.52,616.48,281.87,0.7392
29,7,car,662.44,365.66,777.14,463.98,0.8249
29,8,bus,769.94,220.69,927.49,304.61,0.8089
29,9,bus,696.84,206.54,741.22,250.76,0.6044
29,11,bus,502.28,210.68,553.3,265.84,0.551
29,12,bus,637.9,184.79,696.46,226.16,0.4669
29,15,car,650.17,235.38,677.51,257.59,0.3881
29,13,bus,450.94,195.37,501.26,254.12,0.2455
30,1,bus,410.22,216.54,498.82,376.29,0.904
30,2,bus,874.49,251.31,959.87,343.21,0.8328
30,4,car,708.42,253.37,748.88,280.54,0.7417
30,5,car,535.88,306.74,599.51,371.57,0.887
30,6,car,574.52,249.66,618.16,282.84,0.7586
30,7,car,665.34,369.13,783.18,470.34,0.8391
30,8,bus,768.55,220.15,926.06,304.17,0.7333
30,9,bus,696.81,206.61,740.94,250.33,0.5333
30,11,bus,504.51,213.65,553.14,266.09,0.5739
30,12,bus,638.1,184.23,695.67,224.66,0.5224
30,15,car,649.47,234.57,677.52,257.22,0.389
31,1,bus,410.09,216.52,498.98,376.95,0.8986
31,2,bus,874.57,251.5,959.8,343.3,0.8618
31,4,car,707.72,253.08,747.76,280.01,0.7728
31,5,car,535.54,307.61,601.83,375.49,0.8775
31,6,car,575.84,250.5,619.8,284.04,0.7519
31,7,car,668.25,373.34,790.73,478.86,0.7432
31,8,bus,769.38,220.7,926.05,304.14,0.7826
31,9,bus,696.51,206.74,740.69,250.27,0.5239
31,11,bus,506.36,215.35,554.03,266.87,0.6421
31,12,bus,637.46,184.43,694.66,224.43,0.5252
31,15,car,649.43,234.64,677.12,256.93,0.3951
31,13,bus,454.27,194.95,507.31,255.3,0.2741
32,1,bus,410.3,216.51,499.53,377.48,0.9024
32,2,bus,874.56,251.27,959.72,343.03,0.8454
32,4,car,707.3,252.83,746.69,279.31,0.779
32,5,car,535.68,308.4,603.32,377.99,0.8929
32,6,car,576.98,251.91,620.98,285.45,0.7505
32,7,car,671.88,378.22,797.33,486.39,0.747
32,8,bus,769.46,220.16,926.96,303.9,0.7519
32,9,bus,696.15,206.42,740.69,250.09,0.525
32,11,bus,505.44,213.43,555.33,267.6,0.6284
32,12,bus,636.88,183.66,694.72,224.02,0.4486
32,15,car,650.19,234.94,677.14,256.77,0.3516
32,13,bus,452.96,194.95,509.21,258.38,0.2654
33,1,bus,410.09,216.34,499.44,377.61,0.9066
33,2,bus,874.52,251.06,959.88,343.16,0.8214
33,4,car,706.18,251.72,745.92,278.43,0.7976
33,5,car,535.55,309.44,604.66,380.87,0.9015
33,6,car,578.17,253.23,622.63,287.14,0.7697
33,7,car,674.81,382.83,804.71,494.94,0.789
33,8,bus,767.8,219.08,926.69,303.72,0.7074
33,9,bus,695.97,206.26,740.43,249.61,0.4773
33,11,bus,503.21,209.84,556.65,268.03,0.6129
33,12,bus,636.12,182.11,695.67,223.67,0.4527
33,15,car,649.66,234.89,676.54,256.72,0.3737
33,13,bus,449.89,194.68,505.63,258.17,0.2558
33,155,car,619.45,221.96,646.52,241.97,0.3371
34,1,bus,410.04,216.37,499.3,377.58,0.9063
34,2,bus,874.71,250.84,959.86,342.79,0.8531
34,4,car,705.46,251.03,745.0,277.66,0.7747
34,5,car,536.34,311.27,606.34,383.95,0.8884
34,6,car,579.32,254.06,624.23,288.32,0.7617
34,7,car,678.9,387.27,813.9,503.92,0.8314
34,8,bus,767.32,218.15,927.01,303.4,0.657
34,9,bus,695.69,205.92,740.04,248.94,0.5474
34,11,bus,504.17,209.44,558.14,268.27,0.6846
34,12,bus,636.15,182.04,694.83,222.88,0.5333
34,15,car,649.97,234.98,676.58,256.59,0.5095
34,13,bus,449.12,194.49,503.49,256.79,0.3716
34,155,car,618.81,221.48,645.94,241.51,0.3682
35,1,bus,410.18,216.31,499.58,377.73,0.9072
35,2,bus,874.66,250.45,959.85,342.5,0.846
35,4,car,704.59,250.61,743.46,276.79,0.8046
35,5,car,536.73,312.94,607.82,387.11,0.8778
35,6,car,580.4,254.86,626.16,289.91,0.7449
35,7,car,682.0,391.83,822.47,513.58,0.7575
35,8,bus,768.11,220.0,924.51,303.49,0.6958
35,9,bus,695.22,205.79,739.66,248.67,0.5854
35,11,bus,503.96,209.17,558.22,268.42,0.6327
35,12,bus,636.29,181.37,694.9,222.03,0.3498
35,15,car,649.63,234.58,676.4,256.41,0.4544
35,13,bus,449.53,194.41,502.91,255.76,0.2981
35,155,car,619.15,221.5,645.84,241.16,0.3774
36,1,bus,410.23,216.66,499.55,377.93,0.908
36,2,bus,874.65,250.57,959.9,342.8,0.8226
36,4,car,704.0,250.21,742.39,276.09,0.8175
36,5,car,537.96,316.29,607.97,389.41,0.8774
36,6,car,581.08,255.79,627.87,291.78,0.7687
36,7,car,685.45,397.11,830.69,523.27,0.7708
36,8,bus,767.01,218.6,925.26,303.32,0.623
36,9,bus,694.87,205.42,739.58,248.32,0.5898
36,11,bus,504.14,209.4,558.53,268.9,0.7066
36,12,bus,636.09,181.72,694.21,221.91,0.5022
36,15,car,649.35,234.57,675.86,256.14,0.5174
36,13,bus,448.43,194.39,502.91,257.61,0.3253
36,155,car,619.59,221.44,646.15,240.98,0.4204
37,1,bus,410.24,216.69,499.79,378.26,0.9087
37,2,bus,875.13,251.2,959.59,342.53,0.8107
37,4,car,703.41,249.81,740.94,275.15,0.8089
37,5,car,538.71,318.42,609.31,392.28,0.902
37,6,car,582.15,256.88,629.33,293.24,0.7653
37,7,car,690.75,401.96,840.67,532.55,0.7959
37,8,bus,767.4,218.49,925.28,303.13,0.5668
37,9,bus,694.27,205.11,739.38,248.11,0.5908
37,11,bus,506.1,210.99,559.25,269.18,0.7375
37,12,bus,636.52,181.45,694.78,221.43,0.3547
